movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry,terminal_name,regional_hub,shift,fiscal_year,quarter,month,build_year,vessel_age,suez_period,terminal_total_movements,utilization,load_segment,regional_avg_duration,pct_above_regional,global_avg_duration,pct_above_global,month_name,year_month
877,2021-07-16,Cargo_919,919,Cargo,189,997,459.5616036748834,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sara Sanders,EMEA,Night,2021,3,7,1909,,Post-Suez,28,0.9,Normal,495.1797462581356,-7.2,499.53,-8.0,Jul 2021,2021-07
877,2021-07-16,Cargo_919,919,Cargo,189,997,459.5616036748834,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sara Sanders,EMEA,Night,2021,3,7,1907,,Post-Suez,28,0.9,Normal,495.1797462581356,-7.2,499.53,-8.0,Jul 2021,2021-07
187,2022-07-23,Cargo_308,308,Cargo,169,404,78.08307491299904,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Dale Davis,AMER,Day,2022,3,7,1959,,Post-Suez,17,0.55,Underutilized,501.3849927507171,-84.4,499.53,-84.4,Jul 2022,2022-07
527,2023-07-21,Cargo_927,927,Cargo,598,651,245.3140474066024,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2023,3,7,1974,,Post-Suez,41,1.32,High Load,495.1797462581356,-50.5,499.53,-50.9,Jul 2023,2023-07
527,2023-07-21,Cargo_927,927,Cargo,598,651,245.3140474066024,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2023,3,7,1904,,Post-Suez,41,1.32,High Load,495.1797462581356,-50.5,499.53,-50.9,Jul 2023,2023-07
985,2022-04-24,Container_622,622,Container,812,834,281.48427840837496,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2022,2,4,1967,,Post-Suez,22,0.71,Underutilized,509.19575666156277,-44.7,499.53,-43.6,Apr 2022,2022-04
985,2022-04-24,Container_622,622,Container,812,834,281.48427840837496,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2022,2,4,2015,11.0,Post-Suez,22,0.71,Underutilized,509.19575666156277,-44.7,499.53,-43.6,Apr 2022,2022-04
745,2024-10-29,Container_731,731,Container,737,985,484.7366321877346,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Day,2024,4,10,1910,,Post-Suez,35,1.13,Normal,494.18812107674495,-1.9,499.53,-3.0,Oct 2024,2024-10
745,2024-10-29,Container_731,731,Container,737,985,484.7366321877346,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Day,2024,4,10,1971,,Post-Suez,35,1.13,Normal,494.18812107674495,-1.9,499.53,-3.0,Oct 2024,2024-10
46,2021-02-25,Cargo_995,995,Cargo,599,810,822.2188327381954,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Park,EMEA,Night,2021,1,2,1924,,Pre-Suez,33,1.06,Normal,495.1797462581356,66.0,499.53,64.6,Feb 2021,2021-02
821,2022-07-25,Cargo_326,326,Cargo,733,577,218.6026985971084,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Terry Flores,EMEA,Night,2022,3,7,1963,,Post-Suez,28,0.9,Normal,495.1797462581356,-55.9,499.53,-56.2,Jul 2022,2022-07
161,2021-11-06,Container_113,113,Container,627,815,158.1866718185554,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2021,4,11,1986,,Post-Suez,37,1.19,Normal,494.18812107674495,-68.0,499.53,-68.3,Nov 2021,2021-11
161,2021-11-06,Container_113,113,Container,627,815,158.1866718185554,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Night,2021,4,11,2001,25.0,Post-Suez,37,1.19,Normal,494.18812107674495,-68.0,499.53,-68.3,Nov 2021,2021-11
750,2022-01-02,Cargo_954,954,Cargo,215,283,1.021577517613781,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Franklin Hall,AMER,Night,2022,1,1,1929,,Post-Suez,32,1.03,Normal,501.3849927507171,-99.8,499.53,-99.8,Jan 2022,2022-01
621,2023-09-07,Passenger_379,379,Passenger,563,871,606.50318917313,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Night,2023,3,9,1969,,Post-Suez,40,1.29,Normal,494.18812107674495,22.7,499.53,21.4,Sep 2023,2023-09
288,2023-04-06,Container_702,702,Container,272,873,325.6398560058338,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Lauren Little,LATAM,Night,2023,2,4,1907,,Post-Suez,23,0.74,Underutilized,494.18812107674495,-34.1,499.53,-34.8,Apr 2023,2023-04
424,2024-09-04,Cargo_505_2,505,Cargo,778,384,670.1553525144845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Day,2024,3,9,2000,26.0,Post-Suez,58,1.87,Overloaded,509.19575666156277,31.6,499.53,34.2,Sep 2024,2024-09
424,2024-09-04,Cargo_505_2,505,Cargo,778,384,670.1553525144845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Day,2024,3,9,1912,,Post-Suez,58,1.87,Overloaded,509.19575666156277,31.6,499.53,34.2,Sep 2024,2024-09
424,2024-09-04,Cargo_505_2,505,Cargo,778,384,670.1553525144845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Day,2024,3,9,1976,,Post-Suez,58,1.87,Overloaded,509.19575666156277,31.6,499.53,34.2,Sep 2024,2024-09
424,2024-09-04,Cargo_505_2,505,Cargo,778,384,670.1553525144845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Shannon Gray,APAC,Day,2024,3,9,1963,,Post-Suez,58,1.87,Overloaded,509.19575666156277,31.6,499.53,34.2,Sep 2024,2024-09
117,2024-01-10,Passenger_849,849,Passenger,350,67,690.1423944245859,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Jason Gonzalez,EMEA,Night,2024,1,1,1941,,Post-Suez,36,1.16,Normal,495.1797462581356,39.4,499.53,38.2,Jan 2024,2024-01
987,2023-09-17,Tanker_630,630,Tanker,529,685,44.70352436649028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2023,3,9,1916,,Post-Suez,45,1.45,High Load,509.19575666156277,-91.2,499.53,-91.1,Sep 2023,2023-09
987,2023-09-17,Tanker_630,630,Tanker,529,685,44.70352436649028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2023,3,9,1950,,Post-Suez,45,1.45,High Load,509.19575666156277,-91.2,499.53,-91.1,Sep 2023,2023-09
987,2023-09-17,Tanker_630,630,Tanker,529,685,44.70352436649028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Night,2023,3,9,2021,5.0,Post-Suez,45,1.45,High Load,509.19575666156277,-91.2,499.53,-91.1,Sep 2023,2023-09
238,2024-02-14,Passenger_648,648,Passenger,197,102,418.4116971550834,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2024,1,2,2001,25.0,Post-Suez,47,1.52,High Load,495.1797462581356,-15.5,499.53,-16.2,Feb 2024,2024-02
308,2024-07-09,Tanker_519,519,Tanker,328,17,967.9826973607484,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Anderson,EMEA,Night,2024,3,7,1910,,Post-Suez,19,0.61,Underutilized,495.1797462581356,95.5,499.53,93.8,Jul 2024,2024-07
503,2021-05-08,Tanker_917,917,Tanker,761,948,275.14379708075995,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",David Dixon,LATAM,Day,2021,2,5,1961,,Suez Disruption,52,1.68,High Load,494.18812107674495,-44.3,499.53,-44.9,May 2021,2021-05
673,2021-12-25,Passenger_959,95,Passenger,961,568,529.5504347304534,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Luke Jones,APAC,Day,2021,4,12,1923,,Post-Suez,36,1.16,Normal,509.19575666156277,4.0,499.53,6.0,Dec 2021,2021-12
673,2021-12-25,Passenger_959,95,Passenger,961,568,529.5504347304534,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Luke Jones,APAC,Day,2021,4,12,1914,,Post-Suez,36,1.16,Normal,509.19575666156277,4.0,499.53,6.0,Dec 2021,2021-12
673,2021-12-25,Passenger_959,95,Passenger,961,568,529.5504347304534,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Luke Jones,APAC,Day,2021,4,12,2016,10.0,Post-Suez,36,1.16,Normal,509.19575666156277,4.0,499.53,6.0,Dec 2021,2021-12
673,2021-12-25,Passenger_959,95,Passenger,961,568,529.5504347304534,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Luke Jones,APAC,Day,2021,4,12,1961,,Post-Suez,36,1.16,Normal,509.19575666156277,4.0,499.53,6.0,Dec 2021,2021-12
505,2023-10-21,Tanker_412,412,Tanker,737,650,537.8135706371125,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Night,2023,4,10,1925,,Post-Suez,35,1.13,Normal,494.18812107674495,8.8,499.53,7.7,Oct 2023,2023-10
505,2023-10-21,Tanker_412,412,Tanker,737,650,537.8135706371125,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Juarez,LATAM,Night,2023,4,10,1959,,Post-Suez,35,1.13,Normal,494.18812107674495,8.8,499.53,7.7,Oct 2023,2023-10
583,2023-02-06,Passenger_849,849,Passenger,627,929,779.2563689106838,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Jones,LATAM,Day,2023,1,2,1941,,Post-Suez,37,1.19,Normal,494.18812107674495,57.7,499.53,56.0,Feb 2023,2023-02
858,2023-12-23,Tanker_891,891,Tanker,197,957,3.682863448861817,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2023,4,12,1993,33.0,Post-Suez,47,1.52,High Load,495.1797462581356,-99.3,499.53,-99.3,Dec 2023,2023-12
395,2024-01-01,Container_53_2,53,Container,803,133,226.79050683584688,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Michael Stewart,EMEA,Night,2024,1,1,1949,,Post-Suez,31,1.0,Normal,495.1797462581356,-54.2,499.53,-54.6,Jan 2024,2024-01
395,2024-01-01,Container_53_2,53,Container,803,133,226.79050683584688,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Michael Stewart,EMEA,Night,2024,1,1,2015,11.0,Post-Suez,31,1.0,Normal,495.1797462581356,-54.2,499.53,-54.6,Jan 2024,2024-01
832,2022-12-18,Cargo_652_2,652,Cargo,957,324,592.5272735967901,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2022,4,12,1912,,Post-Suez,26,0.84,Normal,509.19575666156277,16.4,499.53,18.6,Dec 2022,2022-12
832,2022-12-18,Cargo_652_2,652,Cargo,957,324,592.5272735967901,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sherry Jones,APAC,Day,2022,4,12,1981,,Post-Suez,26,0.84,Normal,509.19575666156277,16.4,499.53,18.6,Dec 2022,2022-12
961,2023-05-08,Container_330,330,Container,110,28,9.53115312394026,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Steven Lynn,EMEA,Day,2023,2,5,1957,,Post-Suez,30,0.97,Normal,495.1797462581356,-98.1,499.53,-98.1,May 2023,2023-05
961,2023-05-08,Container_330,330,Container,110,28,9.53115312394026,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Steven Lynn,EMEA,Day,2023,2,5,1962,,Post-Suez,30,0.97,Normal,495.1797462581356,-98.1,499.53,-98.1,May 2023,2023-05
914,2021-03-02,Container_764_2,764,Container,197,235,600.8678616936128,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,1,3,1916,,Suez Disruption,47,1.52,High Load,495.1797462581356,21.3,499.53,20.3,Mar 2021,2021-03
914,2021-03-02,Container_764_2,764,Container,197,235,600.8678616936128,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,1,3,1964,,Suez Disruption,47,1.52,High Load,495.1797462581356,21.3,499.53,20.3,Mar 2021,2021-03
798,2022-12-27,Container_42,42,Container,154,515,3.366713024695267,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Andrew Baldwin,EMEA,Day,2022,4,12,1999,27.0,Post-Suez,31,1.0,Normal,495.1797462581356,-99.3,499.53,-99.3,Dec 2022,2022-12
246,2024-09-16,Tanker_935,935,Tanker,895,343,622.8174586925861,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2024,3,9,1957,,Post-Suez,34,1.1,Normal,501.3849927507171,24.2,499.53,24.7,Sep 2024,2024-09
775,2021-09-26,Passenger_358,358,Passenger,705,172,411.5954108978379,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Mercedes Miller,EMEA,Day,2021,3,9,1954,,Post-Suez,33,1.06,Normal,495.1797462581356,-16.9,499.53,-17.6,Sep 2021,2021-09
737,2024-06-04,Tanker_501_2,501,Tanker,425,899,434.4542985291705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Michelle Love,EMEA,Day,2024,2,6,1956,,Post-Suez,24,0.77,Underutilized,495.1797462581356,-12.3,499.53,-13.0,Jun 2024,2024-06
737,2024-06-04,Tanker_501_2,501,Tanker,425,899,434.4542985291705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Michelle Love,EMEA,Day,2024,2,6,2002,24.0,Post-Suez,24,0.77,Underutilized,495.1797462581356,-12.3,499.53,-13.0,Jun 2024,2024-06
289,2024-12-09,Passenger_837,837,Passenger,154,448,967.509624006101,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Andrew Baldwin,EMEA,Night,2024,4,12,2020,6.0,Post-Suez,31,1.0,Normal,495.1797462581356,95.4,499.53,93.7,Dec 2024,2024-12
289,2024-12-09,Passenger_837,837,Passenger,154,448,967.509624006101,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Andrew Baldwin,EMEA,Night,2024,4,12,1911,,Post-Suez,31,1.0,Normal,495.1797462581356,95.4,499.53,93.7,Dec 2024,2024-12
678,2024-03-17,Passenger_887,887,Passenger,529,411,682.2463436546902,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tara Walker,APAC,Day,2024,1,3,1986,,Post-Suez,45,1.45,High Load,509.19575666156277,34.0,499.53,36.6,Mar 2024,2024-03
253,2022-01-29,Passenger_293,293,Passenger,291,658,196.414632682566,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Matthew Ramirez,APAC,Night,2022,1,1,1967,,Post-Suez,29,0.94,Normal,509.19575666156277,-61.4,499.53,-60.7,Jan 2022,2022-01
797,2024-06-07,Container_473,473,Container,895,493,256.6777318653548,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2024,2,6,1951,,Post-Suez,34,1.1,Normal,501.3849927507171,-48.8,499.53,-48.6,Jun 2024,2024-06
188,2023-02-08,Passenger_956,956,Passenger,629,888,685.9068226598829,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Elizabeth Welch,AMER,Night,2023,1,2,1980,,Post-Suez,27,0.87,Normal,501.3849927507171,36.8,499.53,37.3,Feb 2023,2023-02
337,2022-04-25,Passenger_118_2,118,Passenger,895,296,680.2949954461416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2022,2,4,2006,20.0,Post-Suez,34,1.1,Normal,501.3849927507171,35.7,499.53,36.2,Apr 2022,2022-04
337,2022-04-25,Passenger_118_2,118,Passenger,895,296,680.2949954461416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2022,2,4,1963,,Post-Suez,34,1.1,Normal,501.3849927507171,35.7,499.53,36.2,Apr 2022,2022-04
337,2022-04-25,Passenger_118_2,118,Passenger,895,296,680.2949954461416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",John Bridges,AMER,Night,2022,2,4,2011,15.0,Post-Suez,34,1.1,Normal,501.3849927507171,35.7,499.53,36.2,Apr 2022,2022-04
796,2023-06-24,Cargo_106,106,Cargo,812,871,849.725017388249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2023,2,6,1902,,Post-Suez,22,0.71,Underutilized,509.19575666156277,66.9,499.53,70.1,Jun 2023,2023-06
796,2023-06-24,Cargo_106,106,Cargo,812,871,849.725017388249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2023,2,6,1907,,Post-Suez,22,0.71,Underutilized,509.19575666156277,66.9,499.53,70.1,Jun 2023,2023-06
796,2023-06-24,Cargo_106,106,Cargo,812,871,849.725017388249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2023,2,6,1936,,Post-Suez,22,0.71,Underutilized,509.19575666156277,66.9,499.53,70.1,Jun 2023,2023-06
796,2023-06-24,Cargo_106,106,Cargo,812,871,849.725017388249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Carlos Spears,APAC,Day,2023,2,6,2007,19.0,Post-Suez,22,0.71,Underutilized,509.19575666156277,66.9,499.53,70.1,Jun 2023,2023-06
454,2021-03-06,Tanker_301_2,301,Tanker,197,869,398.8668752400705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,1,3,1972,,Suez Disruption,47,1.52,High Load,495.1797462581356,-19.5,499.53,-20.2,Mar 2021,2021-03
454,2021-03-06,Tanker_301_2,301,Tanker,197,869,398.8668752400705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,1,3,1900,,Suez Disruption,47,1.52,High Load,495.1797462581356,-19.5,499.53,-20.2,Mar 2021,2021-03
454,2021-03-06,Tanker_301_2,301,Tanker,197,869,398.8668752400705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,1,3,1939,,Suez Disruption,47,1.52,High Load,495.1797462581356,-19.5,499.53,-20.2,Mar 2021,2021-03
7,2022-03-30,Passenger_379,379,Passenger,930,755,625.941073879665,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Regina White,EMEA,Night,2022,1,3,1969,,Post-Suez,39,1.26,Normal,495.1797462581356,26.4,499.53,25.3,Mar 2022,2022-03
722,2022-11-10,Cargo_31,31,Cargo,728,158,436.4199510351299,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Night,2022,4,11,1922,,Post-Suez,36,1.16,Normal,495.1797462581356,-11.9,499.53,-12.6,Nov 2022,2022-11
815,2021-07-18,Passenger_892,892,Passenger,197,486,915.9574224045834,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,3,7,1927,,Post-Suez,47,1.52,High Load,495.1797462581356,85.0,499.53,83.4,Jul 2021,2021-07
815,2021-07-18,Passenger_892,892,Passenger,197,486,915.9574224045834,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Tammy Strong,EMEA,Day,2021,3,7,2018,8.0,Post-Suez,47,1.52,High Load,495.1797462581356,85.0,499.53,83.4,Jul 2021,2021-07
156,2022-07-26,Cargo_25,25,Cargo,387,195,224.2735763327436,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Daniel Wong,AMER,Day,2022,3,7,1993,33.0,Post-Suez,21,0.68,Underutilized,501.3849927507171,-55.3,499.53,-55.1,Jul 2022,2022-07
392,2022-02-21,Tanker_917,917,Tanker,728,778,190.2666382783705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2022,1,2,1961,,Post-Suez,36,1.16,Normal,495.1797462581356,-61.6,499.53,-61.9,Feb 2022,2022-02
352,2023-09-27,Cargo_964,964,Cargo,371,480,829.9948068065568,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Day,2023,3,9,1956,,Post-Suez,45,1.45,High Load,495.1797462581356,67.6,499.53,66.2,Sep 2023,2023-09
352,2023-09-27,Cargo_964,964,Cargo,371,480,829.9948068065568,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Isaac Moore,EMEA,Day,2023,3,9,1914,,Post-Suez,45,1.45,High Load,495.1797462581356,67.6,499.53,66.2,Sep 2023,2023-09
355,2023-12-12,Passenger_447,447,Passenger,728,78,339.6752561183899,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2023,4,12,1935,,Post-Suez,36,1.16,Normal,495.1797462581356,-31.4,499.53,-32.0,Dec 2023,2023-12
355,2023-12-12,Passenger_447,447,Passenger,728,78,339.6752561183899,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Courtney Mclaughlin,EMEA,Day,2023,4,12,1984,,Post-Suez,36,1.16,Normal,495.1797462581356,-31.4,499.53,-32.0,Dec 2023,2023-12
638,2021-02-17,Tanker_188,188,Tanker,563,65,421.09947518168775,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Deborah Morgan,LATAM,Day,2021,1,2,1930,,Pre-Suez,40,1.29,Normal,494.18812107674495,-14.8,499.53,-15.7,Feb 2021,2021-02
659,2024-04-06,Container_128,128,Container,883,518,682.3158575917722,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2024,2,4,1990,36.0,Post-Suez,32,1.03,Normal,494.18812107674495,38.1,499.53,36.6,Apr 2024,2024-04
659,2024-04-06,Container_128,128,Container,883,518,682.3158575917722,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Sandra Lopez,LATAM,Day,2024,2,4,1944,,Post-Suez,32,1.03,Normal,494.18812107674495,38.1,499.53,36.6,Apr 2024,2024-04
474,2024-04-29,Tanker_840_2,840,Tanker,598,25,885.1016930006729,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",Nicole Miller,EMEA,Night,2024,2,4,1989,,Post-Suez,41,1.32,High Load,495.1797462581356,78.7,499.53,77.2,Apr 2024,2024-04
