movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
746,2021-04-21,Container_962,96,Container,761,443,25.372995069434022,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
735,2024-01-06,Passenger_629,629,Passenger,761,743,491.428528948401,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
886,2023-09-08,Tanker_588,588,Tanker,957,587,409.2692683332492,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
298,2023-10-28,Passenger_293,293,Passenger,532,127,534.5602440124138,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
216,2024-12-11,Container_643,643,Container,169,924,375.2734351189848,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
548,2021-01-31,Tanker_463,463,Tanker,708,202,75.44220129501211,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
531,2023-07-15,Passenger_445,445,Passenger,328,672,43.96031941730083,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
409,2023-01-12,Tanker_195,195,Tanker,529,16,949.7969712069458,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
780,2023-02-28,Passenger_914,914,Passenger,395,254,603.8186567706197,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
799,2021-12-18,Tanker_433,433,Tanker,282,565,643.3962719479499,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
245,2022-06-04,Container_970_2,970,Container,803,848,915.418799166155,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
796,2022-12-14,Container_911,911,Container,272,563,550.861504579782,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
230,2022-04-26,Container_548,5,Container,563,55,615.552836978253,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
408,2024-08-24,Tanker_489,489,Tanker,745,956,523.0385863675658,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
27,2022-11-30,Tanker_840_2,840,Tanker,189,272,175.97446074966828,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
340,2023-11-12,Passenger_724,72,Passenger,272,365,311.51090752526034,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
959,2023-07-27,Passenger_462,462,Passenger,733,108,884.3399115892774,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
443,2021-11-01,Tanker_474,474,Tanker,154,696,443.8643298114506,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
710,2021-05-02,Tanker_591,591,Tanker,961,447,204.1495352725503,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
108,2021-06-20,Container_90,90,Container,883,219,828.0403948242449,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
636,2021-05-02,Cargo_109,109,Cargo,895,637,87.3048880023557,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
371,2023-12-02,Cargo_223,223,Cargo,761,196,639.5302860423931,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
744,2022-05-29,Tanker_917,91,Tanker,371,531,700.1244808996822,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
928,2022-01-29,Cargo_541,541,Cargo,506,664,303.76829992684395,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
532,2022-07-20,Passenger_170,170,Passenger,761,812,166.88479284517888,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
102,2021-07-19,Tanker_808,808,Tanker,99,695,448.2927663989881,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
476,2021-01-12,Cargo_995,995,Cargo,563,568,755.0323047555771,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
123,2021-01-02,Cargo_245,245,Cargo,350,34,886.6915579274805,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
449,2023-05-18,Tanker_333,333,Tanker,748,232,815.3368984663248,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
61,2021-09-22,Passenger_997,997,Passenger,748,578,109.52919804656092,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
641,2022-05-28,Container_167,167,Container,812,536,222.7765848831808,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
310,2023-11-20,Container_865,86,Container,224,534,616.9857350779162,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
201,2021-05-27,Passenger_629,629,Passenger,627,736,709.9101111301213,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
17,2022-01-09,Passenger_612,6,Passenger,460,905,8.738236922341102,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
888,2022-12-16,Tanker_837,837,Tanker,215,503,142.57372888375554,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
838,2023-02-21,Container_911,911,Container,282,134,94.01690797086373,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
812,2023-08-29,Passenger_95_3,95,Passenger,110,442,341.1092443975692,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
58,2021-06-18,Container_579,579,Container,198,253,680.8023051916597,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
349,2024-07-09,Passenger_775,775,Passenger,733,529,943.1941647646304,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
972,2024-10-27,Cargo_603,603,Cargo,45,590,89.52330879104287,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
579,2022-01-15,Passenger_234,234,Passenger,374,548,506.0913439420335,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
128,2022-05-06,Container_103,103,Container,224,582,372.46659589582,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
141,2023-01-27,Tanker_417,417,Tanker,45,310,398.3215576292865,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
263,2024-09-01,Passenger_408,408,Passenger,629,177,68.04631835833331,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
973,2021-05-19,Cargo_289,289,Cargo,113,855,288.3208897218831,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,2023-01-28,Container_301,301,Container,761,401,252.45599605671865,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
903,2021-08-14,Tanker_572,572,Tanker,198,207,718.2986448167552,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
678,2021-07-10,Tanker_754,754,Tanker,883,996,641.8583322320482,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
922,2024-07-09,Cargo_939,939,Cargo,328,32,636.3104471609469,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
826,2023-10-30,Cargo_521,521,Cargo,154,346,519.2582529400293,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
332,2023-01-30,Passenger_648,648,Passenger,189,742,342.0851879676563,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
828,2024-05-30,Tanker_916,916,Tanker,350,411,243.7920487304364,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,2021-02-01,Container_130,130,Container,154,843,11.28379903508403,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
291,2022-12-27,Tanker_640,640,Tanker,425,359,147.92804494715529,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
211,2022-05-09,Tanker_837,837,Tanker,460,643,219.8815407169949,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
133,2021-05-11,Passenger_293,293,Passenger,224,427,975.5635330232956,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
90,2023-03-22,Cargo_479,479,Cargo,672,469,970.4516563628176,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
187,2023-09-02,Container_572,572,Container,282,498,767.6661608994399,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
120,2022-10-19,Cargo_200,200,Cargo,728,976,610.3260238044968,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
380,2023-11-15,Cargo_114,114,Cargo,371,760,668.8084042983705,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
71,2023-04-15,Container_780,780,Container,708,371,600.5490533862387,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
61,2021-09-23,Passenger_281,281,Passenger,705,417,646.8301430778415,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
990,2021-06-30,Passenger_892,892,Passenger,599,406,219.23690856285748,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
87,2024-06-11,Container_478,478,Container,282,736,976.7019166390936,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
74,2023-12-19,Cargo_987,987,Cargo,99,591,756.6385194499537,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
30,2022-09-24,Container_380,380,Container,728,534,234.2437280396813,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
132,2023-12-03,Tanker_820,820,Tanker,131,430,513.6479396162418,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
528,2024-07-24,Passenger_737,737,Passenger,224,398,789.2173103140651,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
828,2021-06-20,Cargo_110,110,Cargo,425,555,911.1601074888464,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
735,2022-10-15,Tanker_697,697,Tanker,99,832,383.8444995816185,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
580,2022-07-05,Cargo_701,701,Cargo,708,967,483.7302818079911,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
85,2023-10-24,Tanker_858,858,Tanker,895,61,309.88269242260327,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
775,2021-05-04,Cargo_553,553,Cargo,728,237,376.57935388946464,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
37,2022-07-22,Tanker_100,100,Tanker,745,685,227.70934904833928,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
631,2023-01-29,Passenger_155,155,Passenger,708,148,29.91170515742092,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
409,2024-03-03,Container_370,370,Container,113,611,416.330797462678,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
883,2021-07-17,Passenger_268,268,Passenger,425,423,470.578593435372,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
307,2024-11-30,Passenger_837,837,Passenger,598,190,779.896912551871,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
639,2022-11-09,Cargo_934,934,Cargo,374,504,522.6215627945969,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
440,2024-06-21,Passenger_976,976,Passenger,961,509,326.39722434766014,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
522,2023-12-11,Passenger_545,545,Passenger,189,713,463.24282737068,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
939,2024-03-12,Container_318,318,Container,506,826,796.1328059793692,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
713,2022-06-03,Tanker_952,952,Tanker,110,956,480.95095039044486,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
414,2023-02-11,Cargo_855,855,Cargo,883,439,555.1830108921666,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
447,2024-01-14,Tanker_443,443,Tanker,131,689,172.99894451765851,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
705,2023-09-14,Container_521,521,Container,733,788,7.635283973146612,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
346,2023-07-26,Passenger_704,704,Passenger,627,988,929.6766453455512,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
168,2024-12-05,Container_702,702,Container,282,650,267.9648732792529,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
468,2024-07-08,Tanker_15,15,Tanker,672,246,347.57500998846416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
68,2023-03-05,Tanker_974,974,Tanker,215,342,114.84656707737672,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,2022-05-06,Cargo_541,541,Cargo,733,209,512.9979715384599,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
421,2024-07-27,Cargo_784_2,784,Cargo,705,197,737.0988464683104,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
797,2023-05-11,Container_343,343,Container,328,306,686.0670851189061,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
782,2022-10-13,Cargo_964,964,Cargo,272,498,855.6021147933809,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
260,2021-09-12,Tanker_891,891,Tanker,778,787,286.57009325826954,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
422,2023-08-20,Cargo_555,555,Cargo,778,291,314.663280239053,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
153,2024-01-24,Tanker_471,471,Tanker,425,186,965.5735429707784,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
755,2022-04-02,Cargo_603,603,Cargo,110,126,456.59979795056137,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
246,2021-10-23,Passenger_747,747,Passenger,627,196,834.5137176256915,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
800,2023-02-09,Passenger_559,559,Passenger,374,433,611.5020400073219,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
842,2022-04-20,Container_370,370,Container,224,412,180.86480065344347,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
689,2021-10-30,Tanker_754,754,Tanker,374,399,957.438147667012,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
330,2021-07-07,Cargo_110,110,Cargo,215,317,324.44279058544123,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
953,2023-03-22,Tanker_446_2,446,Tanker,778,453,641.7915197630012,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
686,2024-12-16,Tanker_489,489,Tanker,672,647,254.51564825688445,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
646,2022-06-07,Tanker_691,691,Tanker,99,44,575.6681103295621,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
857,2021-08-14,Passenger_850,850,Passenger,154,891,541.1145627207345,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
882,2022-09-13,Container_575,575,Container,506,305,261.0382253042087,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
77,2023-11-03,Container_364,364,Container,45,138,988.770884361972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
882,2022-06-25,Container_702,70,Container,350,174,140.6835197791806,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
765,2023-08-05,Passenger_850,850,Passenger,563,547,443.0125422624383,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
206,2024-04-07,Cargo_76,76,Cargo,895,521,31.377488215590944,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
307,2021-12-13,Container_431,431,Container,748,88,682.7225777580423,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
753,2021-12-07,Tanker_466,466,Tanker,672,499,462.1035906029292,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
216,2024-03-01,Tanker_99,99,Tanker,131,221,560.0925591937154,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
452,2022-12-19,Passenger_439,43,Passenger,154,912,698.5072001387215,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
689,2024-03-24,Tanker_498,498,Tanker,895,309,764.0087411071894,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
651,2022-02-25,Passenger_293,293,Passenger,395,1000,965.8276912082644,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
910,2024-01-13,Passenger_472,472,Passenger,99,579,863.9961151588385,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
111,2024-09-27,Passenger_296,296,Passenger,189,965,323.80469573785655,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
295,2021-12-23,Tanker_572,572,Tanker,224,555,727.2647332220413,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
985,2024-04-22,Tanker_351,35,Tanker,224,126,75.9644231574288,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
569,2021-02-12,Passenger_906,906,Passenger,748,643,136.20685733804982,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
248,2021-03-12,Container_385,385,Container,737,478,459.612617143204,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
